NO_OF_FRAMES	351
NO_OF_CAMERAS	8
NO_OF_MARKERS	28
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION--
TIME_STAMP--
DATA_INCLUDED	3D
MARKER_NAMES	Head_FL	Head_FR	Head_BL	Head_BR	Shoulder_L	Shoulder_R	Spine	Sternum	Hip_FL	Hip_FR	Hip_BL	Hip_BR	Elbow_L	Elbow_R	Radius_L	Ulna_L	Radius_R	Ulna_R	Finger_L	Finger_R	Knee_L	Knee_R	Ankle_L	Ankle_R	Pinkie_L	BigToe_L	Pinkie_R	BigToe_R	
1432.844000	103.300000	1653.153000	1427.346000	249.737000	1668.657000	1574.137000	110.484000	1610.611000	1565.696000	257.189000	1617.505000	1531.365000	23.453000	1435.729000	1543.645000	337.240000	1436.974000	1684.263000	169.856000	1314.179000	1444.613000	194.960000	1326.369000	1471.337000	40.656000	914.875000	1468.462000	326.596000	952.407000	1687.921000	107.844000	1022.302000	1688.292000	281.579000	1021.939000	1523.118000	-55.070000	1056.525000	1719.432000	392.366000	1118.818000	1333.140000	5.906000	898.734000	1363.495000	-61.500000	873.817000	1664.193000	455.543000	872.225000	1744.139000	481.489000	888.683000	1266.936000	-33.604000	781.370000	1733.466000	503.192000	758.195000	1559.878000	59.191000	457.810000	1341.249000	371.460000	514.681000	1651.758000	90.213000	38.055000	1539.036000	360.213000	130.594000	1505.617000	69.459000	-0.198000	1453.851000	150.307000	4.119000	1438.920000	395.030000	35.556000	1382.300000	334.512000	35.841000	
1415.929000	104.148000	1652.943000	1410.941000	250.965000	1668.012000	1557.141000	111.422000	1609.294000	1548.845000	258.329000	1616.032000	1512.898000	23.431000	1435.411000	1526.482000	337.049000	1435.355000	1665.785000	168.397000	1312.459000	1427.101000	194.796000	1324.905000	1456.314000	40.081000	911.500000	1450.116000	325.730000	952.276000	1670.740000	107.560000	1021.456000	1669.365000	280.655000	1020.477000	1496.742000	-55.951000	1055.635000	1706.935000	390.872000	1119.635000	1298.660000	7.831000	908.151000	1328.188000	-59.447000	880.818000	1649.115000	456.471000	873.051000	1735.372000	479.915000	889.684000	1226.870000	-29.247000	793.368000	1726.143000	501.539000	759.143000	1554.250000	58.740000	457.087000	1319.219000	368.761000	517.434000	1651.495000	90.666000	38.121000	1479.140000	360.736000	114.858000	1505.269000	69.331000	-0.736000	1453.309000	150.128000	3.896000	1368.078000	392.691000	31.091000	1313.884000	331.912000	37.871000	
1399.446000	105.222000	1652.221000	1394.201000	252.209000	1666.300000	1540.033000	112.504000	1607.334000	1531.270000	259.751000	1612.986000	1494.051000	23.737000	1433.904000	1508.902000	337.173000	1432.770000	1647.784000	167.562000	1310.770000	1408.957000	194.538000	1322.550000	1439.438000	39.931000	908.980000	1431.299000	324.875000	950.518000	1653.230000	107.734000	1019.696000	1652.122000	280.782000	1020.193000	1470.544000	-56.761000	1054.220000	1693.492000	389.337000	1119.818000	1265.458000	10.020000	916.879000	1294.292000	-57.054000	887.624000	1633.896000	456.955000	872.468000	1725.090000	478.230000	890.152000	1188.861000	-25.449000	805.266000	1716.766000	499.479000	759.323000	1548.507000	58.298000	456.174000	1299.355000	366.485000	518.034000	1652.630000	89.811000	38.614000	1417.839000	361.264000	100.391000	1505.168000	68.776000	-0.181000	1452.340000	149.592000	3.908000	1298.509000	391.432000	28.227000	1246.051000	329.610000	40.584000	
1382.777000	106.846000	1651.577000	1377.568000	253.648000	1664.769000	1523.007000	113.625000	1605.175000	1514.239000	260.753000	1609.995000	1475.568000	23.994000	1432.013000	1491.126000	337.297000	1429.771000	1629.708000	167.046000	1308.762000	1390.624000	194.776000	1319.868000	1422.186000	39.570000	906.337000	1412.098000	324.503000	948.465000	1635.589000	108.457000	1018.037000	1633.526000	281.546000	1018.613000	1444.369000	-56.553000	1052.231000	1678.807000	387.605000	1118.569000	1233.922000	12.097000	925.159000	1266.410000	-52.948000	891.848000	1617.045000	457.400000	871.516000	1712.813000	476.387000	889.093000	1152.188000	-21.653000	816.565000	1705.693000	497.532000	758.118000	1541.697000	58.296000	455.641000	1281.501000	364.649000	515.845000	1652.250000	90.363000	39.170000	1356.335000	362.099000	89.222000	1505.104000	68.391000	-0.343000	1452.328000	149.315000	3.954000	1230.297000	386.459000	25.485000	1179.234000	328.264000	46.535000	
1365.985000	108.157000	1649.870000	1360.955000	255.321000	1662.342000	1505.637000	115.124000	1602.232000	1497.244000	262.285000	1606.398000	1456.570000	24.401000	1429.974000	1472.917000	337.791000	1426.353000	1611.383000	166.631000	1306.281000	1372.104000	195.489000	1316.670000	1404.835000	39.452000	903.311000	1392.405000	324.471000	945.317000	1617.816000	109.333000	1015.435000	1614.434000	282.779000	1016.294000	1419.337000	-56.299000	1050.139000	1662.620000	385.907000	1116.517000	1202.910000	14.959000	932.650000	1234.424000	-50.014000	896.410000	1598.701000	457.750000	869.402000	1699.694000	474.799000	887.574000	1116.910000	-17.880000	826.959000	1693.035000	495.524000	756.544000	1533.534000	57.910000	454.213000	1264.796000	363.080000	510.886000	1652.032000	90.586000	39.747000	1293.867000	363.323000	81.346000	1505.926000	68.402000	-0.845000	1452.928000	148.812000	3.542000	1162.276000	387.882000	30.913000	1115.094000	324.945000	53.221000	
1348.900000	110.034000	1648.032000	1344.050000	257.368000	1659.586000	1488.435000	116.844000	1599.096000	1479.774000	263.531000	1602.470000	1437.645000	25.096000	1427.203000	1454.813000	338.582000	1422.960000	1592.778000	166.622000	1303.429000	1353.446000	196.173000	1313.398000	1365.441000	54.925000	907.621000	1372.146000	325.165000	941.582000	1599.666000	111.081000	1012.462000	1594.865000	284.661000	1013.300000	1394.968000	-55.975000	1047.649000	1645.247000	384.220000	1113.448000	1174.295000	17.522000	938.723000	1204.177000	-47.282000	900.854000	1606.406000	450.341000	861.762000	1684.324000	472.918000	884.693000	1083.820000	-14.391000	836.704000	1678.370000	493.677000	753.643000	1524.762000	57.539000	453.424000	1247.742000	361.776000	504.854000	1651.147000	90.988000	40.797000	1236.100000	362.785000	77.905000	1506.001000	68.209000	-1.035000	1452.768000	148.326000	3.267000	1100.277000	381.961000	35.090000	1055.628000	318.974000	58.161000	
1332.081000	112.035000	1645.963000	1326.887000	259.231000	1656.551000	1470.851000	118.423000	1595.224000	1462.062000	265.679000	1598.019000	1418.379000	26.202000	1424.145000	1436.403000	339.546000	1419.024000	1574.136000	167.012000	1299.985000	1334.476000	197.432000	1309.963000	1346.510000	56.263000	904.578000	1351.636000	325.632000	937.064000	1581.741000	113.040000	1009.582000	1574.951000	287.093000	1009.385000	1370.810000	-55.124000	1044.288000	1626.366000	382.946000	1109.339000	1147.083000	23.251000	943.996000	1175.177000	-44.413000	904.242000	1590.922000	449.350000	858.343000	1667.434000	471.561000	881.331000	1052.447000	-10.918000	845.176000	1662.261000	491.869000	749.851000	1514.854000	57.433000	452.081000	1233.040000	359.210000	497.047000	1649.848000	91.299000	42.378000	1183.220000	361.983000	77.409000	1506.096000	68.148000	-2.101000	1452.603000	147.945000	3.085000	1043.447000	381.078000	43.733000	998.774000	319.811000	69.785000	
1314.841000	114.211000	1643.148000	1310.140000	261.710000	1653.209000	1453.203000	120.415000	1591.109000	1444.475000	267.354000	1593.150000	1398.911000	27.622000	1420.710000	1417.901000	340.959000	1415.304000	1555.057000	167.717000	1296.245000	1315.112000	198.520000	1306.380000	1326.475000	57.835000	901.759000	1330.213000	325.728000	932.610000	1563.627000	115.396000	1006.050000	1554.638000	289.605000	1005.041000	1348.495000	-53.931000	1041.388000	1609.935000	382.807000	1107.048000	1121.015000	26.143000	947.599000	1147.887000	-41.715000	906.754000	1571.870000	448.765000	853.906000	1648.319000	470.285000	876.495000	1023.128000	-7.691000	852.320000	1643.420000	490.186000	745.033000	1503.247000	57.932000	451.545000	1217.119000	357.701000	490.581000	1648.281000	91.398000	44.260000	1137.588000	359.884000	78.982000	1506.360000	67.947000	-1.453000	1452.389000	147.413000	3.092000	993.641000	383.972000	57.333000	951.430000	319.931000	85.511000	
1297.502000	116.634000	1640.123000	1293.017000	264.049000	1649.612000	1435.380000	122.551000	1586.855000	1426.972000	269.538000	1588.544000	1379.595000	29.362000	1417.205000	1398.892000	342.834000	1411.133000	1535.612000	168.952000	1292.099000	1295.900000	200.198000	1302.346000	1305.338000	60.040000	898.474000	1309.490000	326.416000	927.982000	1545.208000	118.092000	1002.457000	1534.181000	292.468000	1000.443000	1326.684000	-52.444000	1037.990000	1587.458000	381.231000	1100.316000	1096.691000	28.427000	949.575000	1122.244000	-38.802000	907.926000	1550.582000	448.899000	848.286000	1627.466000	469.429000	871.277000	995.798000	-4.657000	857.937000	1623.156000	488.907000	739.884000	1491.029000	58.506000	450.272000	1200.612000	357.620000	484.860000	1646.122000	90.890000	46.365000	1100.090000	356.473000	79.950000	1506.296000	67.652000	-1.646000	1452.170000	147.012000	2.738000	950.296000	381.621000	66.382000	911.421000	318.611000	99.503000	
1280.037000	118.928000	1638.141000	1275.610000	266.704000	1646.903000	1417.477000	125.084000	1582.868000	1408.900000	272.191000	1584.116000	1359.975000	31.221000	1413.687000	1379.719000	345.058000	1407.124000	1516.013000	171.116000	1287.978000	1276.085000	202.098000	1298.916000	1312.937000	36.672000	890.102000	1288.774000	327.194000	923.887000	1526.323000	120.707000	999.176000	1513.714000	295.357000	996.191000	1304.977000	-50.443000	1033.969000	1565.343000	381.958000	1094.354000	1073.445000	30.918000	950.860000	1098.525000	-35.831000	908.216000	1527.911000	448.270000	842.637000	1604.616000	469.424000	864.739000	970.727000	-1.632000	861.978000	1601.657000	488.031000	733.854000	1477.229000	58.748000	448.923000	1182.259000	356.988000	480.819000	1643.848000	90.619000	48.570000	1070.380000	352.180000	79.071000	1505.965000	67.511000	-2.005000	1451.857000	146.782000	2.616000	919.560000	377.415000	71.396000	886.012000	311.510000	108.430000	
